date,reuters_estimate,official_fix,deviation_points,forecast_url,official_url,actual_source,quality_note,retrieved_at
2024-12-09,7.2627,7.1870,-757,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72627-reuters-estimate-20241209/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-10,7.2806,7.1896,-910,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72806-reuters-estimate-20241210/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-11,7.2379,7.1843,-536,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72379-reuters-estimate-20241211/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-12,7.2438,7.1854,-584,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72438-reuters-estimate-20241212/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-13,7.2745,7.1876,-869,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72745-reuters-estimate-20241213/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-16,7.2769,7.1882,-887,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72769-reuters-estimate-20241216/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-17,7.2842,7.1891,-951,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72842-reuters-estimate-20241217/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-18,7.2838,7.1880,-958,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72838-reuters-estimate-20241218/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-19,7.3165,7.1911,-1254,https://investinglive.com/centralbank/the-pboc-is-expected-to-set-the-usdcny-reference-rate-at-73165-reuters-estimate-20241219/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-20,7.3086,7.1901,-1185,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73089-reuters-modelled-estimate-20241220/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-23,7.2880,7.1870,-1010,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72880-reuters-estimate-20241223/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-24,7.3031,7.1876,-1155,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73031-reuters-estimate-20241224/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-25,,7.1868,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-26,,7.1897,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-27,7.2981,7.1893,-1088,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72981-reuters-estimate-20241227/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-30,,7.1889,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2024-12-31,7.2832,7.1884,-948,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72832-reuters-estimate-20241231/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-02,7.2916,7.1879,-1037,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72916-reuters-estimate-20250102/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-03,7.2868,7.1878,-990,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72868-reuters-estimate-20250103/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-06,7.3035,7.1876,-1159,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73035-reuters-estimate-20250106/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-07,7.2994,7.1879,-1115,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72994-reuters-estimate-20250107/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-08,7.3435,7.1887,-1548,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73435-reuters-estimate-20250108/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-09,7.3159,7.1886,-1273,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73159-reuters-estimate-20250109/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-10,7.3138,7.1891,-1247,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73138-reuters-estimate-20250110/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-13,7.3442,7.1885,-1557,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73442-reuters-estimate-20250113/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-14,7.3161,7.1878,-1283,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73161-reuters-estimate-20250114/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-15,7.3240,7.1883,-1357,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73240-reuters-estimate-20250115/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-16,7.3247,7.1881,-1366,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73247-reuters-estimate-20250116/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-17,7.3275,7.1889,-1386,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73275-reuters-estimate-20250117/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-20,7.3353,7.1886,-1467,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73353-reuters-estimate-20250120/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-21,7.2888,7.1703,-1185,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72888-reuters-estimate-20250121/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-22,7.2642,7.1696,-946,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72642-reuters-estimate-20250122/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-23,7.2826,7.1708,-1118,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72826-reuters-estimate-20250123/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-24,7.2779,7.1705,-1074,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72779-reuters-estimate-20250124/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-01-27,7.2295,7.1698,-597,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72295-reuters-estimate-20250127/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-05,7.2661,7.1693,-968,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72661-reuters-estimate-20250205/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-06,7.2535,7.1691,-844,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72535-reuters-estimate-20250206/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-07,7.2780,7.1699,-1081,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72780-reuters-estimate-20250207/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-10,,7.1707,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-11,7.3067,7.1716,-1351,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73067-reuters-modelled-estimate-20250211/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-12,7.2971,7.1710,-1261,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72971-reuters-estimate-20250212/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-13,7.3000,7.1719,-1281,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73000-reuters-estimate-20250213/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-14,7.2739,7.1706,-1033,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2025-02-17,7.2617,7.1702,-915,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72617-reuters-estimate-20250217/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-18,7.2538,7.1697,-841,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72538-reuters-estimate-20250218/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-19,7.2807,7.1705,-1102,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72807-reuters-estimate-20250219/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-20,7.2856,7.1712,-1144,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72856-reuters-estimate-20250220/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-21,7.2433,7.1696,-737,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72433-reuters-estimate-20250221/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-24,7.2495,7.1717,-778,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72495-reuters-estimate-20250224/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-25,,7.1726,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-26,7.2526,7.1732,-794,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72526-reuters-estimate-20250226/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-27,7.2561,7.1740,-821,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72561-reuters-estimate-20250227/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-02-28,7.2873,7.1738,-1135,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72873-reuters-estimate-20250228/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-03,7.2857,7.1745,-1112,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72857-reuters-estimate-20250303/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-04,7.2727,7.1739,-988,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72727-reuters-estimate-20250304/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-05,7.2575,7.1714,-861,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72575-reuters-estimate-20250305/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-06,7.2386,7.1692,-694,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72386-reuters-estimate-20250306/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-07,7.2406,7.1705,-701,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72406-reuters-estimate-20250307/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-10,7.2355,7.1733,-622,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72355-reuters-estimate-20250310/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-11,7.2597,7.1741,-856,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72597-reuters-estimate-20250311/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-12,7.2324,7.1696,-628,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72324-reuters-estimate-20250312/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-13,,7.1728,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-14,,7.1738,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-17,7.2199,7.1688,-511,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72199-reuters-estimate-20250317/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-18,7.2364,7.1733,-631,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72364-reuters-estimate-20250318/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-19,7.2330,7.1697,-633,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72330-reuters-estimate-20250319/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-20,7.2402,7.1754,-648,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72402-reuters-estimate-20250320/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-21,7.2423,7.1760,-663,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72423-reuters-estimate-20250321/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-24,7.2496,7.1780,-716,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72496-reuters-estimate-20250324/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-25,7.2630,7.1788,-842,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72630-reuters-estimate-20250325/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-26,7.2559,7.1754,-805,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72559-reuters-estimate-20250326/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-27,7.2728,7.1763,-965,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72728-reuters-estimate-20250327/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-28,7.2591,7.1752,-839,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72591-reuters-estimate-20250328/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-03-31,7.2593,7.1782,-811,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72593-reuters-estimate-20250331/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-01,7.2606,7.1775,-831,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72606-reuters-estimate-20250401/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-02,7.2663,7.1793,-870,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72663-reuters-estimate-20250402/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-03,7.2532,7.1889,-643,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72532-reuters-estimate-20250403/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-07,7.3162,7.1980,-1182,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73162-reuters-estimate-20250407/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-08,7.3321,7.2038,-1283,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73321-reuters-estimate-20250408/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-09,7.3348,7.2066,-1282,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73348-reuters-estimate-20250409/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-10,7.0000,7.2092,2092,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-7-reuters-estimate-20250410/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-11,7.3104,7.2087,-1017,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-7-reuters-estimate-20250411/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-14,7.3251,7.2110,-1141,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73251-reuters-estimate-20250414/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-15,7.3094,7.2096,-998,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73094-reuters-estimate-20250415/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-16,7.3272,7.2133,-1139,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73272-reuters-estimate-20250416/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-17,7.3083,7.2085,-998,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73083-reuters-estimate-20250417/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-18,,7.2069,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-21,,7.2055,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-22,7.2925,7.2074,-851,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2025-04-23,7.3466,7.2116,-1350,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73466-reuters-estimate-20250423/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-24,7.3111,7.2098,-1013,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-73111-reuters-estimate-20250424/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-25,,7.2066,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-28,7.2828,7.2043,-785,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72828-reuters-estimate-20250428/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-29,7.2781,7.2029,-752,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72781-reuters-estimate-20250429/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-04-30,7.2670,7.2014,-656,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72670-reuters-estimate-20250430/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-06,7.2518,7.2008,-510,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72518-reuters-estimate-20250506/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-07,7.2124,7.2005,-119,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72124-reuters-estimate-20250507/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-08,7.2385,7.2073,-312,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72385-reuters-estimate-20250508/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-09,7.2581,7.2095,-486,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72581-reuters-estimate-20250509/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-12,7.2429,7.2066,-363,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72429-reuters-estimate-20250512/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-13,7.2180,7.1991,-189,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72180-reuters-estimate-20250513/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-14,7.1813,7.1956,143,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71813-reuters-estimate-20250514/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-15,7.2217,7.1963,-254,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72217-reuters-estimate-20250515/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-16,7.2085,7.1938,-147,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72085-reuters-estimate-20250516/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-19,7.2057,7.1916,-141,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72057-reuters-estimate-20250519/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-20,7.2112,7.1931,-181,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72112-reuters-estimate-20250520/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-21,7.2133,7.1937,-196,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72133-reuters-estimate-20250521/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-22,7.2009,7.1903,-106,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72009-reuters-estimate-20250522/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-23,7.2151,7.1919,-232,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72151-reuters-estimate-20250523/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-26,7.1737,7.1833,96,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71737-reuters-estimate-20250526/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-27,7.1842,7.1876,34,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71842-reuters-estimate-20250527/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-28,7.1996,7.1894,-102,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71996-reuters-estimate-20250528/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-29,7.2033,7.1907,-126,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72033-reuters-estimate-20250529/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-05-30,7.1859,7.1848,-11,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71859-reuters-estimate-20250530/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
